date,volumeUSDChange,volumeToken0Change,volumeToken1Change,tvlUSDChange,txCount,feesUSD
1711065600,-20517321.236593723,-20837348.49085605,-844.193856742233,-9679374.329412103,7516,246584.6611332372428814539753551098
1711152000,-279503063.3834863,-279272290.835552,-82097.17904069254,7493802.119619787,5737,106833.1294414940955141676925085545
1711238400,-3742650.201271087,-3651144.429473996,-1417.6156648337856,8083023.114603221,6027,104961.8043408585418995093047558295
1711324800,137827883.84605485,137742513.243124,35881.24307544129,10036008.883738637,7132,173875.7462638859632350542981269822
1711411200,74825041.2108711,74516425.263161,18768.81945216788,11202204.412658215,6873,211288.2668693215218610413954299073
1711497600,-66081977.067028224,-65782100.65349901,-16707.745138670798,-7761527.436356068,6828,178247.2783358074040962286377205566
1711584000,-86146918.79413033,-86125349.54375899,-24127.674274468256,7818649.480419278,6493,135173.8189387422459121317243863745
1711670400,-39183768.709353626,-39210291.05559802,-10607.2950019907,-7375974.386568427,6640,115581.9345840654356793519129398744
1711756800,-90643793.07684293,-90668787.608316,-25437.494780287387,5400311.353934407,6376,70260.03804564397086179911919345733
1711843200,38632853.06302166,38712015.37369999,9754.928181457326,454429.55099087954,6107,89576.46457715480608645416174222636
1711929600,105325790.62079462,105218599.74355403,30956.46281324634,-18008972.498034477,7238,142239.3598875521162778289162794751
1712016000,98279077.47894049,98309774.05390298,34814.0127132514,5941313.114862978,8430,191378.8986270223584191239774578787
1712102400,-130514617.41796434,-130474756.562657,-39251.862460147604,5714873.828931034,6556,126121.5899180401787563003534776658
1712188800,-26202832.49868372,-26195454.560229003,-8518.213429504249,-173814.90557277203,6258,113020.1736686983190706230219437449
1712275200,61274933.16345152,61224397.15150303,19833.203741251986,136774.5789127946,6913,143657.6402504240929019514963204168
1712361600,-174464685.51064548,-174442691.81639004,-53749.850542983986,3206034.0761765838,5511,56425.29749510134899199086707924499
1712448000,205923876.6063446,205962288.80077404,60084.280936741416,31321770.171182513,5691,159387.2357982736438749253492384176
1712534400,199277147.93820596,199298127.02517897,50401.31263829199,27229184.717299223,7063,259025.809767376624790519937463538
1712620800,14169043.13539952,14023472.69918102,2990.480765760032,-28011155.1749022,6797,266110.331335076384301599229674955
1712707200,-91207014.45089805,-91193648.836209,-21184.58012517386,11371711.348604262,7196,220506.8241096273530887433417963511
1712793600,87459586.98154026,87517537.50946999,23826.133542389332,-8042646.60703814,6936,264236.6176003974943725398594328203
1712880000,54663774.1978392,54446815.69593996,22035.9955892789,-39826798.83918798,8124,291568.5046993170923577544924064448
1712966400,19697774.160311103,19662511.47788608,26676.285577431903,-22199038.915510476,8946,301417.391779472660395032100689936
1713052800,-58056421.29909003,-57800978.72895408,-20056.00507307067,19952496.48324108,10561,272389.1811299276427240839631012955
1713139200,-43217597.52425891,-42866502.981955945,-19960.952146939555,1726294.7399666905,8889,250780.3823677981916896981374173515
1713225600,-141663383.72324145,-142037401.51546103,-41104.19670376212,-3945075.685338855,8213,179948.6905061774519373722646685742
1713312000,-49361364.2973057,-49440726.920323014,-14324.4296004106,-11103093.499145329,7243,155268.0083575246161281558684035178
1713398400,-17080685.362840295,-16942668.940069973,-6406.255852100439,12617100.485725641,7370,146727.6656761044675649052239673728
1713484800,147018568.1787696,146920170.72816402,47826.77919612017,4580792.230933964,9165,220236.9497654892543607059004562106
1713571200,-258976925.7100573,-258859069.22909403,-85793.13821086436,8728830.490266323,6247,90748.48691046060285375810217823813
1713657600,-19247610.89795077,-19296320.900812,-7383.330718846752,2684820.5718037486,5740,81124.68146148522218605595735463712
1713744000,72028977.4639422,72045615.39867502,21979.88958330745,4349938.484051645,6837,117139.1701934563156385411913616864
1713830400,-46042821.77066162,-46062622.38012001,-14645.60231776446,-9796270.430377841,6979,94117.75930812551387580169011837377
1713916800,49214435.808666885,49207320.42098001,15468.486391718303,-3797788.418707192,6844,118724.9772124589570253005608027398
1714003200,5026121.035705119,5056863.607567996,3096.9661839626206,2675747.544481933,7144,121238.0377303115169959492216611587
1714089600,-72000593.56940493,-72015743.88648,-22946.13513788094,-2615054.9252221584,6587,85237.74094560905016801255648222237
1714176000,13431416.522551775,13479876.176862001,3904.7617799004074,19238331.714865744,6676,91953.4492068849390604941537559619
1714262400,33714491.881567,33626795.36274201,7665.572245462092,585694.9069234133,5978,108810.6951476684299835293833178525
1714348800,54207540.00759497,54266877.083451,19407.467483731467,-1737302.6637618542,6711,135914.4651514659294104416477857329
1714435200,73133650.3579272,73034674.35778296,28084.096112743762,-19698395.396032214,8623,172481.2903304295289884820526572547
1714521600,103718275.04630339,103750512.00874102,40647.03620708264,-30844628.528058887,9950,224340.4278535812114178151230107222
1714608000,-134900875.59592712,-134844429.21559,-48302.71149947062,2151599.9888105392,7186,156889.9900556176477737172077596438
1714694400,-117596266.52555335,-117584012.432381,-41333.96050238632,19553265.10154462,7273,98091.85679284098589625769515568975
1714780800,-67749285.34113918,-67788316.88188599,-23292.14081487911,5905882.840468168,6100,64217.21412227139317972392432172124
1714867200,21811646.62803556,21826369.643511012,6945.98946698448,-1718528.3779543042,6076,75123.03743628917977485675775945787
1714953600,72879265.75202718,72882679.62990499,23423.393194762313,-6652941.225809991,7887,111562.6703123027615201174812497318
1715040000,1051936.2450413704,1037128.4908500016,1609.991260995288,3611806.325165391,7259,112088.6384348234462422304452831395
1715126400,75130664.13169402,75154092.13166597,26722.510065679002,-1534750.8838296533,7966,149653.9705006704517212726543852468
1715212800,-119553587.93453515,-119524808.74666196,-39828.865920989614,4218989.442422569,7901,89877.17653340288667917901803306761
1715299200,20946176.088552445,20816833.319655,7780.45905980005,-6281925.481477678,7436,100350.2645776791133103596736272989
1715385600,-114672156.84326293,-114581100.95124401,-38257.13069356335,-2693314.877920389,5331,43014.18615604765319750017365970987
1715472000,-36762338.25367247,-36758734.2084,-12663.609387555232,-4677940.702397704,5487,24633.0170292114114002423714469289
1715558400,99649186.42805174,99547400.71666801,33980.10964173915,3458173.336314738,7445,74457.61024323729211144216677724566
1715644800,15139661.796034902,15212074.611446977,5644.834183525563,-4431259.751913667,7504,82027.44114125473911322764113494102
1715731200,17042969.130005866,17102463.887098998,4928.896631084797,20289285.535392284,8019,90548.92570625767540914078921858296
1715817600,-17117240.28276047,-17191751.588496,-6447.851644376431,-8538702.088420868,7270,81990.30556487743426934703244979307
1715904000,40582824.28098208,40683923.70166901,12381.439473988736,14006868.567473054,7691,102281.7177053684667084310679325456
1715990400,-99651556.23507917,-99708193.30842799,-33646.2366176093,-2403934.846905768,6817,52455.93958782888785287624369415772
1716076800,19225568.349827006,19192505.034805,6500.291271315793,-11389324.112324595,6611,62068.7237627423912429895554098996
1716163200,516481446.9386438,516621089.190835,147534.03304199898,54715204.313189626,9620,320309.4472320643267116978907452904
1716249600,218223247.02252543,217993797.26648903,42126.06965549683,-6777369.388696849,10480,429421.0707433270461548591067224546
1716336000,-326736912.672197,-326513393.84767,-87442.45049336168,-5939102.255369723,8117,266052.6144072285339956721222002269
1716422400,768353088.438106,767676467.744931,200398.51006748262,5833151.250538647,10293,650229.1586262814747061469815872291
1716508800,-746963807.3767881,-746393942.9255989,-194627.98346627725,49986663.646576285,8178,276747.2549378874412788094637250468
1708041600,-5244403.163133509,-1910.2799572918411,-5245434.025660001,1281636.892389387,4446,25198.41445866878238591713283545048
1708128000,-3548570.1907481477,-999.1509822673288,-3556981.995787002,1441565.276180908,4237,23424.12936329470795158795143254984
1708214400,8909675.90450468,2845.8763015761797,8969034.437289,-1354446.643294111,4257,27878.96731554704950534188317569865
1708300800,4201706.911382459,771.9601863394273,4158543.4866200015,-527228.7676659971,4512,29979.8207712382804097169783574622
1708387200,54564982.62738178,18367.055548175776,54833924.020433,-419235.175514698,4387,57262.31208492916600654344664335234
1708473600,32977920.327762008,11459.195087277949,33011567.317324013,-1016953.8564020842,4271,73751.27224881017775389750643109131
1708560000,-71848570.85054605,-24925.68796077182,-72199522.23610002,465670.71508812904,3592,37826.98682353714497637438862279319
1708646400,175086.63030704856,372.5242379078736,224298.68396900594,640762.2770726234,3584,37914.53013869067442186145594227125
1708732800,-29333933.63476584,-10094.651422930596,-29308892.906882003,759629.1133855581,3513,23247.56332130775260728394997317238
1708819200,8328039.42868565,2191.845381083751,8327615.188101001,-282702.0044655651,3830,27411.58303565057890994154138260836
1708905600,22423169.13935601,6835.676321019233,22408979.324885003,159649.8825315237,4432,38623.16760532858022470649796585478
1708992000,2421205.830924779,-153.85637014488384,2459980.4980449975,-626304.0617281199,4550,39833.7705207909751596497364548224
1709078400,48533876.307668984,14152.407955311864,47677490.682638004,-3334324.072897032,4759,64100.7086746254652979380763896597
1709164800,-32648450.056367114,-10815.104347318913,-31918004.808539003,1327863.2000340521,4636,47776.48364644190475637658890745321
1709251200,-41982532.23893019,-12189.075334207613,-41907807.873211004,1109231.9062115252,3942,26785.21752697681318831084814823093
1709337600,12149013.266669005,3478.51983641502,12099455.104755998,3396475.0296464562,4135,32859.72416031131645623299482483064
1709424000,22613923.692412145,6552.227525659793,22580267.441896997,988078.5079488903,4164,44166.68600651739150469088688892281
1709510400,46142457.83810742,12386.291030014792,46353307.163295,-1972122.1352293193,4563,67237.91492557109397900854350638117
1709596800,203626611.70299664,53879.5176311501,203160914.095235,-788003.4977238774,5916,169051.2207770694341756813888137935
1709683200,-213884545.81917715,-59038.47297183642,-213599979.537978,3572734.9723004997,5176,62108.94786748084622730360758856643
1709769600,-27124920.02675639,-7588.7932168629995,-27173147.589835003,1652048.1581785977,4478,48546.48785410265072013826117403169
1709856000,15598729.519740283,3378.1108365821856,15443027.424316004,1004233.751743108,4823,56345.85261397278799537284536870244
1709942400,-42772079.263532475,-10917.597997910325,-42642748.847239,589159.8722470701,4503,34959.81298220655506747605926747389
1710028800,38601747.93675308,9917.23670962873,38475214.52001299,1092385.108651057,4731,54260.68695058309606591129998658762
1710115200,37862030.00443779,9133.004615453428,37779533.262233004,1124761.2777939737,5149,73191.70195280199397874748145653103
1710201600,29602285.789518654,7223.469479251929,30182415.909466,-756456.217897296,4644,87992.84484756131650251797922015282
1710288000,-50903917.39850694,-12988.232938527231,-51192744.86771999,1617227.0639811158,4216,62540.88614830784252687792312981057
1710374400,42112091.19462395,12112.380012813926,41483775.928960994,-1489768.4465474635,4938,83596.9317456198114231094470163185
1710460800,51774747.965745956,16165.855748509734,51972965.805967,-4365117.290703103,6830,109484.3057284927934089172504759054
1710547200,63246848.67389172,18184.311436878823,63668524.777098,5432821.06722717,6099,141107.7300654386511514986971536602
1710633600,-27168755.984180093,-6129.237071522031,-27047473.023389995,8875410.198504925,6384,127523.3520733486157433934759345667
1710720000,-53192759.981535316,-14980.165617365652,-53269289.04547399,-8444828.478737071,5860,100926.9720825809498272458652627496
1710806400,10110059.966923743,7841.652273951084,10111825.353370994,-4968766.859135598,7540,105982.0020660428300909758901995374
1710892800,39840490.70224577,11857.153093305285,39893342.28683999,5389788.595740378,7892,125902.2474171657083018643964151404
1710979200,-64534575.01537156,-22754.411047655958,-64568032.06411001,7920444.768427432,6692,93634.9599094799250996534356276208
1711065600,125704672.88431385,39621.684475638394,125721567.51521102,-510313.7932342291,6721,156487.2963516368511983105648325466
1711152000,-120154760.20487419,-35576.88852058139,-120187808.247087,798773.2259417474,5985,96409.91624919976413619498717874796
1711238400,-32438935.845044702,-9922.150044501359,-32415923.227061003,819827.6725446582,6290,80190.4483266774081103763158051798
1711324800,-7423433.130711913,-4352.094498542727,-7439595.145853996,-2401046.4673782587,6439,76478.73176132146149445496394592995
1711411200,-29828481.909701347,-9075.968942526903,-29840605.404935002,-6736739.655815259,6003,61564.49080647078235174628837427626
1711497600,5392075.685082048,1992.579580898433,5435158.421342,1049253.0214954466,5631,64260.5286490118055959724525691556
1711584000,-33339932.854158282,-9349.838144879832,-33349710.304669008,3319091.5752577186,5294,47590.56222193266702319153089490108
1711670400,-9025412.611201271,-2378.1492918937147,-9044770.301750988,40941.11171601713,5106,43077.85591633202577101823331728331
1711756800,-29809591.44221004,-8404.672042694217,-29837945.502301008,4545.045499071479,3930,28173.06019522700902584070926169688
1711843200,19015726.33168205,4864.5526588691955,19064223.821499005,2978189.49417077,4412,37680.92336106803465775355805961365
1711929600,77938846.22303356,22761.00322782419,77879303.286287,-2899724.0331200957,5493,76650.34647258481805361956530809578
1712016000,67818447.95479295,22816.79339959286,67477138.98421001,-4978351.797448337,6434,110559.5704499812821925179344883074
1712102400,-116543841.29640925,-34899.687472504695,-116189568.70404102,949183.3250469714,5161,52287.64980177666067132616266808049
1712188800,8125403.851381093,2113.9598476768406,8145000.90980801,419761.7995569557,5011,56350.3517274672097540621846197199
1712275200,-25411028.58268045,-7125.629882230165,-25417082.334195003,-1594167.2851376086,4863,43644.8374361269838177394816189794
1712361600,-23701291.215161324,-7513.679374874497,-23786553.615958996,670148.7422113866,3902,31794.19182854632284069004427618196
1712448000,40430777.848057,11611.807918530372,40516497.64902199,13036111.55271788,4107,52009.58075257482369424812907911003
1712534400,39242822.4532872,9474.41596251231,39228376.241717994,6951026.103264496,5029,71630.99197921842448458037403006037
1712620800,30410490.87806216,8136.683155524479,30391205.996274024,13552153.085381344,5056,86836.23741824950084436966316099066
1712707200,43408512.69080597,13879.837523347669,43519152.02865398,-12923744.853045285,4906,108540.4937636524959441122541183303
1712793600,-29796170.896826684,-9104.170341226396,-29863277.258614004,-2827976.8731297106,5212,93642.40831523914058560450820714904
1712880000,85987381.3872914,26771.65915665382,86025738.651705,-18244316.43340622,5843,136636.0990088848437422449836654315
1712966400,-50225756.65337515,-9010.854141658987,-50939932.17128998,-4302142.525650531,6127,111523.220682197266000420864570279
1713052800,-55878778.56739798,-16068.088771044808,-55246414.50544399,6218976.102417186,6816,83583.831398498276956889071879117
1713139200,82494063.6782681,24669.683983658026,82512557.51052898,11194229.443771973,6436,124830.8632376323307835028693792295
1713225600,38729437.29647368,14754.538636797093,38700096.28181803,-166380.07795338333,6075,144195.5818858691816652733997782572
1713312000,-49484302.41363633,-15211.108513430474,-49287790.29201004,-2928077.532956615,5296,119453.4306790510190506577523696743
1713398400,-51943557.480676174,-17205.72926393075,-52099809.261049,2583446.206858188,5422,93481.65193871293119752919522320513
1713484800,119930462.00081801,39503.035944965166,119858452.517806,3562886.623991877,6718,153446.8829391219280493994996293679
1713571200,-192387173.91535774,-64106.26844921029,-192304847.560713,3140390.8642472625,4130,57253.29598144306013303674232656083
1713657600,-18307455.080476105,-6652.163983178081,-18320606.628905997,-704808.0487352461,3687,48099.56844120500688458003063326895
1713744000,57380348.98616731,17696.894951612365,57293928.18779999,-78836.23773151636,4555,76789.74293428866707919631319191223
1713830400,-38978175.77384685,-12383.818292239193,-38864348.611175,679892.652040422,4707,57300.65504736523978518762017255398
1713916800,37831582.96307011,11982.850480386078,37823986.575975,-890481.5421972275,4683,76216.4465289002936680834088809343
1714003200,23611820.6755912,8336.136108334875,23670594.97515601,731154.5675822794,4512,88022.3568666958917162438166977697
1714089600,-52851385.415174484,-16843.10733029408,-52889977.749390006,-786825.0664910674,4159,61596.66415910865684019951751727586
1714176000,-2744392.6644252837,-1106.4224059630506,-2702256.4862399995,930499.1322814822,4396,60224.46782689601198783959707028612
1714262400,-25049742.051355675,-9281.534366759803,-25092849.970570996,-5590894.517788887,4251,47699.59680121817804016189891685293
1714348800,53307392.53975411,17864.50258888082,53323680.733394995,-1017166.8202236891,4257,74353.29307109523099485435612766463
1714435200,86247632.88812649,31085.464824201896,85805542.254017,-4062830.1086322665,5967,117477.1095151584700565021525065288
1714521600,-102965885.43303192,-32752.641406446353,-102479749.022893,-7488791.453631699,6798,65994.16679864251862389124775502027
1714608000,-40244220.77182907,-14208.037302828005,-40298159.40384899,9875011.943163216,4777,45872.0564127279846296602819703509
1714694400,27921171.354015008,8404.790908013132,27895479.02036099,1354146.7325475216,4541,59832.64208973548331789828735313575
1714780800,-39796565.007964134,-13708.901843391006,-39803955.069333,175852.0697851181,3746,39934.35958575342012182921890255133
1714867200,7119923.332390934,2264.090584899921,7122226.725193009,-165199.3362339139,3542,43494.32125194888287466056182843896
1714953600,49539040.52633296,15878.290544488387,49540065.043286994,-905123.6878896058,4557,68263.84151511537135188004434561782
1715040000,-16915194.404197097,-4700.671440624159,-16908474.265845,-759955.3084170371,4051,59806.24431301681368556448972923395
1715126400,-14757776.853651688,-4060.031263864781,-14750989.736405,-587851.9986929297,4823,52427.3558861909727468962301566132
1715212800,-28659379.76157868,-9543.253524123644,-28643878.859727994,2471924.4826491475,4643,38097.66600540163407494880964258805
1715299200,10585780.759630889,3821.6812898432727,10502472.712174997,1190507.2829824537,4590,43390.55638521707920240656432907679
1715385600,-50664995.76934403,-16833.543814678847,-50599160.023944,-683554.9956023246,3714,18058.05850054506252635573938474258
1715472000,-2402160.6065323055,-864.2783998904379,-2407860.6503000036,280771.5456238687,3853,16856.97819727890969291527537108968
1715558400,75715897.76869969,25583.46377693931,75721392.220464,-2657675.866467342,5655,54714.9270816287582371900091978198
1715644800,-39059577.81865659,-12929.414535113727,-39054944.633066,-1247178.8353697509,5676,35185.13817230045968150450414439677
1715731200,52575906.58557929,17475.781237300733,52310150.153329,2963650.076786831,5543,61473.09146509010080953764758578231
1715817600,-31609904.093886003,-11040.136158212157,-31393706.341858,-2099528.2360018194,4842,45668.13941814710009379339660343285
1715904000,19345538.874742493,5762.338411004344,19405627.822320998,1517329.4990371168,5141,55340.90885551835206300490331669835
1715990400,-34172153.91057134,-11797.451994810512,-34204099.500284,785601.5954751819,4917,38254.83190023268363567803079245384
1716076800,5736540.229169995,2039.9807551716258,5730139.449689999,-664607.0354267806,4685,41123.10201481767707864946564999297
1716163200,157747797.5616805,45718.099667671944,157754139.344169,3978674.516982749,6157,119997.000795657917787253010542524
1716249600,37557888.57344839,1799.0211527755891,37607523.81387302,4836095.201430246,7897,138775.9450823821254731459637997419
1716336000,-50732572.14359066,-13526.61570045459,-50760973.64222202,-3301374.259712428,5937,113409.6590105867817833695886082964
1716422400,272030307.00916326,70943.55458067267,272077170.598837,357942.32610860467,7905,249424.8125151684034562460096419754
1716508800,-349976450.1251329,-91641.68703348501,-350003094.706777,-1275068.3730596006,6013,74436.58745260194308779373159667894
1708041600,-18868728.732160255,-18902457.27381599,-18834689.823643,1256159.5027160048,1396,7678.601072190599183556013704563339
1708128000,-30072491.37847416,-30081629.446353003,-30063445.259588003,-3180.5729809999466,984,4671.351934343182789624931734679143
1708214400,-8154946.722048663,-8160881.496077001,-8149766.159103997,-37187.86518099904,1362,3855.857262138316502274621482633281
1708300800,40380648.020520054,40387535.020844,40376162.827163,-41404253.208514,1525,7893.922064190322639076318368973062
1708387200,-6733219.681812629,-6739110.006236002,-6725189.479841009,-1124723.9165910035,1129,7220.600096009059588158051826096535
1708473600,-33251549.65220631,-33255535.832394995,-33251550.752978995,-1217219.422671996,879,3895.445130788428312309243228190261
1708560000,44419501.85340988,44404388.52419499,44435248.88137001,247405.76179299504,798,8337.395316129415620618427416396414
1708646400,-53942680.192351766,-53932089.76515399,-53951923.640723005,-1287216.1271659955,771,2943.127296894239573428745806701734
1708732800,-13195534.496470496,-13193416.189168,-13199411.634899998,162496.29274100065,621,1623.573847247190070115486318213268
1708819200,6400344.638097566,6401240.318834001,6399688.633725999,235122.84063199908,853,2263.608311056946768983021284001019
1708905600,75445350.27471058,75455577.212835,75438471.130025,-423135.01624700427,968,9808.143338528004510067299411796917
1708992000,-12685507.997487918,-12663197.588078007,-12710528.994587004,-504732.27760299295,1159,8539.592538779213059668759042027936
1709078400,21402109.248581216,21419348.81269701,21389697.30172901,107473.44359999895,1189,10679.80346363733382317465475455258
1709164800,125574471.6328963,125585290.42736301,125558624.79360199,-1703186.5062739998,1135,23237.2506269269637327996564935151
1709251200,-122327953.65282215,-122354567.27500102,-122303735.137579,35380.451535999775,1228,11004.4552616447486872960296458122
1709337600,-79463526.54249777,-79471920.424872,-79453470.137997,1596616.4496989995,726,3058.102607394972851092107009726172
1709424000,38733452.23917709,38733684.73729201,38733238.673637,367176.9896019995,882,6931.447831312682272637994578506687
1709510400,9161738.919016585,9179351.198764995,9135415.324669003,-287823.8203070015,889,7847.621723214340255715566732572667
1709596800,170134944.96479088,170175043.33318198,170105490.702732,41170.81907200068,1150,24861.11621969342756014930167002156
1709683200,-89809004.24116951,-89839407.34711799,-89778657.67938599,269248.6409529969,1370,15880.21579557647668947712610899426
1709769600,-64784614.83713035,-64797485.662946,-64771506.53320901,236917.4073759988,847,9401.754311863442118426157621647546
1709856000,-1113508.9918005317,-1104640.4953839928,-1123331.1500139982,-30162165.461205997,735,9290.403412683389059978427164894139
1709942400,-72549699.8467829,-72568551.802302,-72531928.680304,98800.51942000166,689,2035.433428005100177532956451355673
1710028800,32574244.86948546,32595465.212796997,32552425.466358002,-90041.40506800264,736,5292.857914953646009025798071894717
1710115200,44620524.5785369,44597757.87341101,44642809.334555,148277.15754000098,867,9754.910372807335949724168291842564
1710201600,18620236.83291264,18610488.164478987,18636145.706164002,204084.05623099953,937,11616.9340560985997968275717674435
1710288000,-17930875.223271146,-17928240.516900986,-17937542.500805005,-3912.7006630003452,1045,9823.846533771485139698643545111737
1710374400,12084255.490684554,12072945.573475987,12094898.989891008,337590.1655620001,1142,11032.27208283994000926401307301358
1710460800,88666479.35188402,88658490.004061,88712123.212949,4157494.804468002,1393,19898.92001802834242437605332000615
1710547200,-132738396.22146456,-132746776.70187299,-132753053.97738999,-1541357.258863002,1081,6625.080395881886576025420605041392
1710633600,-8244380.73635985,-8267830.588090003,-8235260.405428998,720744.3957160003,1091,5800.642322245901782287568193620939
1710720000,14459554.192040876,14475413.335768998,14444401.755796999,1881.2155110016465,1189,7246.597741449988808675109986361016
1710806400,48082164.694724426,48037900.50935501,48064181.762030005,13867.259603999555,1750,12054.81421092243125677091883914005
1710892800,-13585986.815238878,-13541942.882523999,-13566543.902004004,1685654.648525998,1477,10696.21552939854344871833775456917
1710979200,-48227087.56969841,-48216131.52880601,-48240270.835436,1608366.675698001,1123,5873.506772428703123756451651594062
1711065600,-9081091.758447215,-9076762.044190995,-9083295.146072999,32547.933782998472,959,4965.397596583981550364061235350997
1711152000,-15932440.545107245,-15925897.794023,-15928624.270419002,537887.269987002,750,3372.153542073257049192718289121519
1711238400,-9066383.793221619,-9073673.653860003,-9071961.541956,-39360.990657001734,824,2465.515162751095426814705070142163
1711324800,30104341.565790076,30112552.794152,30096013.326913,-1169290.149211999,1199,5475.94931933010287644839015048294
1711411200,20002736.3859256,20003314.679668993,20003012.110391997,1086697.4910509996,1145,7476.222957922662686237508316459594
1711497600,-15310499.432738565,-15328101.973820992,-15294355.139962994,-951713.1907979995,1022,5945.173014648806510362901927540831
1711584000,-4373746.389202222,-4371544.064314999,-4374989.972887002,90866.90200600028,1033,5507.798375728583740493720358363365
1711670400,-10870830.62830501,-10857646.894059002,-10883337.141975,-4960.104763999581,1037,4420.715312898082847955968265291991
1711756800,-17411685.82523773,-17410202.927621,-17414173.556824002,4726.851029999554,916,2679.546730374310089480052981297915
1711843200,34762415.56244542,34756794.792481996,34767979.075404,-174015.5283709988,894,6155.788286618851633683753891023239
1711929600,9349769.656990506,9355527.980375007,9345472.910307996,9054602.599981997,1194,7090.76525231790300993423861677962
1712016000,83731560.56981024,83750265.187794,83704221.13532302,-7273751.537978999,1551,15463.92130929892583957496485697987
1712102400,-42816787.95441571,-42815151.89251301,-42811325.95285301,-27959.347947999835,1257,11182.24251385735571492242400758058
1712188800,-42216189.87176061,-42235787.49994099,-42196042.924917,20937.888349000365,1084,6960.623526681295351914907320948209
1712275200,-14391483.149186298,-14393036.034274004,-14391463.246771008,4901.971544999629,1140,5521.475211762664951437344503947656
1712361600,-33896170.60274935,-33899964.986759,-33891561.806008995,-112166.5081249997,793,2131.85815148773082281783420263091
1712448000,33329758.37014697,33331851.441614002,33328047.624626,842655.1083279997,833,5464.833988502428259216841503171132
1712534400,53648702.00296152,53641866.214441,53654785.021339,22013.718497000635,1134,10829.70418879857997075103150544307
1712620800,-20491892.42401509,-20489627.780092,-20490704.079356,6116.288189001381,1091,8780.514946397071007281154726388672
1712707200,-19208306.574694693,-19217827.164978996,-19200983.569932997,10866.18681300059,1119,6859.684288927601759141935960095866
1712793600,7018282.11657539,7022791.796147987,7013943.938713998,220080.5833699964,1094,7561.512500585140181072832147966466
1712880000,40282951.23547275,40277566.33645201,40288405.359478995,179436.76445800066,1302,11589.80762413241637767525459370761
1712966400,47836175.4922981,47891440.445011005,47722175.789343014,-105371.12951999903,1455,16373.42517336222632923546829137213
1713052800,-60774246.08869025,-60789000.066492006,-60701397.45335601,216323.7736800015,1578,10296.00056449319961761174136733055
1713139200,-26416096.71041417,-26415124.941789,-26417136.42843099,2166148.902996,1278,7654.390893451783432392846382618703
1713225600,14273813.60004346,14265164.616451994,14282559.961798996,65346.51719899848,1346,9081.772253456129278268589189053219
1713312000,-32674595.48864747,-32690768.417987995,-32658802.431753002,-17234.0069539994,921,5814.312704591382611470396273550758
1713398400,-8490848.12117359,-8488749.547458999,-8491832.554381996,-502834.8157540001,1068,4965.227892474023232932440498968709
1713484800,38346036.0864258,38353957.759671,38335549.009817,15018.593373999,1491,8799.831501116603354169730003004974
1713571200,-70235865.51308002,-70250157.201791,-70219906.75614,84034.03497800231,814,1776.244949808601885566520326427621
1713657600,-222489.91175899282,-222810.6706769988,-221402.44319099933,-641986.109898001,746,1753.995958632702708538038958459435
1713744000,30389805.966064308,30396101.117179,30382488.911375,293161.3887889981,1019,4792.976555239133251913444887308023
1713830400,-1985098.0189676061,-1983414.5902329981,-1986362.6443120018,11727.992972999811,1044,4594.466753342372867197631296244403
1713916800,40112423.590510346,40086487.104491994,40138500.568182,1489259.0145420022,1129,8605.709112393407417723013525827533
1714003200,-31701753.12793632,-31696202.617557995,-31708298.113839,57392.943918999285,1119,5435.53379959977581856929207894497
1714089600,-4905258.129099727,-4901397.041396998,-4908425.550361,273126.50336299837,1016,4945.0079866898027576955830049632
1714176000,-13232783.408851482,-13236584.628144003,-13229072.688328996,-1173731.3018079996,990,3621.729645804655046157189047674384
1714262400,-9810341.248854484,-9808450.103125997,-9812870.877082001,3225729.569635,884,2640.695520919206516375864795368019
1714348800,26873458.69415621,26873683.288131997,26873897.769058,-1253640.0934249982,1062,5328.041390334827801574376868779137
1714435200,42578076.11359168,42553950.698089,42602024.481403,1160444.0973079987,1427,9585.849001693995713015014353634627
1714521600,-11102096.255734295,-11112477.635892004,-11071822.335298002,1734958.594678998,1694,8475.63937612056553856976902199928
1714608000,-7560046.352862418,-7537171.791013002,-7601636.363970995,773486.9802620038,1282,7719.634740834323849045426601271228
1714694400,-10146260.606384777,-10123184.065343998,-10170834.771616004,117444.78077200055,1118,6705.008680195846134126075014552671
1714780800,-29139094.930177994,-29138540.416438997,-29139074.669878997,-959902.3057550043,861,3791.099187178047130750467290301042
1714867200,-4094999.7164325565,-4096968.0759579986,-4093039.7182440013,-58972.28356299549,785,3381.599215534791214501153991873627
1714953600,2670023.41691079,2668585.501136996,2671422.691522002,-179795.38587199897,1345,3648.601557225870207133124565726686
1715040000,-453838.1316514164,-455739.0813679993,-452014.824462004,292112.93741700053,1088,3603.217744060728569794783561737245
1715126400,-12789420.783573836,-12790527.460389,-12788183.753022,227277.0994419977,1090,2324.275665703345101055128539830027
1715212800,26940443.832547233,26932817.935138,26948000.701118,1973987.1991029978,1255,5018.320048958068584654679005890356
1715299200,10658476.95981823,10660846.380777001,10656205.712943003,-156998.55251999944,1221,6084.167744939891580721853886052497
1715385600,-36523983.46953566,-36521168.199595,-36526916.261664,122892.51377599686,749,2431.769397986324846659034663582641
1715472000,-11536330.543476002,-11534413.442511002,-11538169.386938998,-1927702.2163979933,728,1278.136343638724634157688833399586
